ルミカイト to アヌビス, maxgen = 2
	Gen:T-01 イヌズマ(740) = ヴィオレッタ(1050) + ドンモップ(410)
	Gen:T-01 イヌズマ(740) = ヴィオレッタ(1050) + ササゾー(430)
	Gen:T-01 イヌズマ(740) = イノボウ(1130) + ボルカノン(320)
	Gen:T-01 イヌズマ(740) = イノボウ(1130) + フェスキー(350)
	Gen:T-01 イヌズマ(740) = イノボウ(1130) + グラクレス(340)
	Gen:T-01 イヌズマ(740) = イノボウ(1130) + クインビーナ(330)
	Gen:T-01 イヌズマ(740) = イヌズマ(740) + ゴクエンオ(710)
	Gen:T-01 イヌズマ(740) = イヌズマ(740) + イヌズマ(740)
	Gen:T-01 イヌズマ(740) = アロアリュー(820) + ツジギリ(640)
	Gen:T-01 イヌズマ(740) = アロアリュー(820) + カバネドリ(660)
	Gen:T-01 イヌズマ(740) = アルパオー(470) + ラベロット(990)
	Gen:T-01 イヌズマ(740) = アルパオー(470) + ヤミトバリ(1010)
	Gen:T-01 イヌズマ(740) = アルパオー(470) + ムラクモ(980)
	Gen:T-01 イヌズマ(740) = アルパオー(470) + サンドロ(1000)
	Gen:T-01 イヌズマ(740) = アルパオー(440) + ヤミトバリ(1010)
	Gen:T-01 イヌズマ(740) = アルパオー(440) + フェザーロ(1020)
	Gen:T-01 イヌズマ(740) = アルパオー(440) + ゴリレイジ(1040)
	Gen:T-01 イヌズマ(740) = アルパオー(440) + エアムルグ(1030)
	Gen:T-01 イヌズマ(740) = アビスゴート(580) + ルミカイト(870)
	Gen:T-01 イヌズマ(740) = アビスゴート(580) + メルパカ(890)
	Gen:T-01 イヌズマ(740) = アビスゴート(580) + トドドドン(895)
	Gen:T-01 イヌズマ(740) = アビスゴート(580) + ツララジカ(880)
	Gen:T-01 イヌズマ(740) = アビスゴート(580) + ツノガミ(900)
	Gen:T-01 イヌズマ(740) = アズレーン(500) + ムラクモ(980)
	Gen:T-01 イヌズマ(740) = アズレーン(500) + ツキカゲ(950)
	Gen:T-01 イグニクス(380) = ライコーン(680) + セイントール(80)
	Gen:T-01 イグニクス(380) = ヒエティ(480) + ペコドン(280)
	Gen:T-01 イグニクス(380) = ヒエティ(460) + グランモス(300)
	Gen:T-01 イグニクス(380) = ニャンバット(750) + ボルカイザー(10)
	Gen:T-01 イグニクス(380) = ニャンギマリ(510) + リリクイン(250)
	Gen:T-01 イグニクス(380) = ツジギリ(640) + グレイシャル(120)
	Gen:T-01 イグニクス(380) = スナペント(550) + リリクイン(210)
	Gen:T-01 イグニクス(380) = シロカバネ(620) + ボルゼクス(140)
	Gen:T-01 イグニクス(380) = シルフィア(540) + ライバード(220)
	Gen:T-01 イグニクス(380) = シルティア(530) + ボルカノン(230)
	Gen:T-01 イグニクス(380) = シルキーヌ(450) + レヴィドラ(310)
	Gen:T-01 イグニクス(380) = シルキーヌ(450) + アグニドラ(315)
	Gen:T-01 イグニクス(380) = シーペント(560) + エレパンダ(200)
	Gen:T-01 イグニクス(380) = ゴクエンオ(710) + スザク(50)
	Gen:T-01 イグニクス(380) = ゴクエンオ(670) + ジェットラン(90)
	Gen:T-01 イグニクス(380) = クレメーオ(700) + ゼノグリフ(60)
	Gen:T-01 イグニクス(380) = カバネドリ(660) + グレイシャドウ(100)
	Gen:T-01 イグニクス(380) = アルパオー(470) + ブリザモス(290)
	Gen:T-01 イグニクス(380) = アルパオー(440) + ボルカノン(320)
	Gen:T-01 イグニクス(380) = アルパオー(440) + アグニドラ(315)
	Gen:T-01 イグニクス(380) = アズレーン(500) + デスティング(260)
	Gen:T-01 アロアリュー(820) = ルミカイト(870) + フブキツネ(760)
	Gen:T-01 アロアリュー(820) = ルナティ(1180) + ヒエティ(460)
	Gen:T-01 アロアリュー(820) = ルナティ(1180) + シルキーヌ(450)
	Gen:T-01 アロアリュー(820) = ラベロット(990) + ツジギリ(640)
	Gen:T-01 アロアリュー(820) = ラブラドン(860) + フラリーナ(780)
	Gen:T-01 アロアリュー(820) = ラブラドン(840) + ブルフェルノ(790)
	Gen:T-01 アロアリュー(820) = ラブラドン(840) + オコチョ(800)
	Gen:T-01 アロアリュー(820) = ラブマンダー(940) + クレメーオ(700)
	Gen:T-01 アロアリュー(820) = ライコーン(680) + ツキカゲ(950)
	Gen:T-01 アロアリュー(820) = ヤミトバリ(1010) + シロカバネ(620)
	Gen:T-01 アロアリュー(820) = メルパカ(890) + ニャンバット(750)
	Gen:T-01 アロアリュー(820) = メルパカ(890) + イヌズマ(740)
	Gen:T-01 アロアリュー(820) = メリポップ(1190) + シルキーヌ(450)
	Gen:T-01 アロアリュー(820) = メリポップ(1190) + アルパオー(440)
	Gen:T-01 アロアリュー(820) = ムラクモ(980) + カバネドリ(660)
	Gen:T-01 アロアリュー(820) = ミステリア(1110) + シルティア(530)
	Gen:T-01 アロアリュー(820) = ミステリア(1110) + キャプペン(520)
	Gen:T-01 アロアリュー(820) = マスクロウ(1080) + スナペント(550)
	Gen:T-01 アロアリュー(820) = マスクロウ(1080) + シーペント(560)
	Gen:T-01 アロアリュー(820) = ヘルゴート(590) + ゴリレイジ(1040)
	Gen:T-01 アロアリュー(820) = ヘルゴート(590) + ヴィオレッタ(1050)
	Gen:T-01 アロアリュー(820) = ベリゴート(930) + ゴクエンオ(710)
	Gen:T-01 アロアリュー(820) = ベリゴート(930) + クレメーオ(700)
	Gen:T-01 アロアリュー(820) = ブルフェルノ(790) + ラブラドン(840)
	Gen:T-01 アロアリュー(820) = ブルフェルノ(790) + ドリタス(850)
	Gen:T-01 アロアリュー(820) = フラリーナ(780) + ラブラドン(860)
	Gen:T-01 アロアリュー(820) = フラリーナ(780) + ドリタス(850)
	Gen:T-01 アロアリュー(820) = フブキツネ(760) + ルミカイト(870)
	Gen:T-01 アロアリュー(820) = フブキツネ(760) + ツララジカ(880)
	Gen:T-01 アロアリュー(820) = フォレーナ(1160) + ヒエティ(480)
	Gen:T-01 アロアリュー(820) = フォレーナ(1160) + アルパオー(470)
	Gen:T-01 アロアリュー(820) = フェザーロ(1020) + シロカバネ(620)
	Gen:T-01 アロアリュー(820) = ビリビリリュー(810) + シラヌイ(830)
	Gen:T-01 アロアリュー(820) = ビリビリリュー(810) + アロアリュー(820)
	Gen:T-01 アロアリュー(820) = ヒノコジカ(1155) + ヒエティ(480)
	Gen:T-01 アロアリュー(820) = ヒノコジカ(1155) + パピテフ(490)
	Gen:T-01 アロアリュー(820) = ヒエティ(480) + フォレーナ(1160)
	Gen:T-01 アロアリュー(820) = ヒエティ(480) + ヒノコジカ(1155)
	Gen:T-01 アロアリュー(820) = ヒエティ(480) + ソルレイス(1150)
	Gen:T-01 アロアリュー(820) = ヒエティ(460) + ルナティ(1180)
	Gen:T-01 アロアリュー(820) = ビーナイト(1070) + シーペント(560)
	Gen:T-01 アロアリュー(820) = ビーナイト(1070) + アヌビス(570)
	Gen:T-01 アロアリュー(820) = ニャンバット(750) + メルパカ(890)
	Gen:T-01 アロアリュー(820) = ニャンバット(750) + トドドドン(895)
	Gen:T-01 アロアリュー(820) = ニャンバット(750) + ツララジカ(880)
	Gen:T-01 アロアリュー(820) = ニャンギマリ(510) + ダリザード(1120)
	Gen:T-01 アロアリュー(820) = ニャンギマリ(510) + イノボウ(1130)
	Gen:T-01 アロアリュー(820) = ドリタス(850) + ブルフェルノ(790)
	Gen:T-01 アロアリュー(820) = ドリタス(850) + フラリーナ(780)
	Gen:T-01 アロアリュー(820) = トドドドン(895) + ニャンバット(750)
	Gen:T-01 アロアリュー(820) = トドドドン(895) + イヌズマ(740)
	Gen:T-01 アロアリュー(820) = ツララジカ(880) + フブキツネ(760)
	Gen:T-01 アロアリュー(820) = ツララジカ(880) + ニャンバット(750)
	Gen:T-01 アロアリュー(820) = ツノガミ(920) + ゴクエンオ(710)
	Gen:T-01 アロアリュー(820) = ツノガミ(900) + イヌズマ(740)
	Gen:T-01 アロアリュー(820) = ツジギリ(640) + ラベロット(990)
	Gen:T-01 アロアリュー(820) = ツジギリ(640) + サンドロ(1000)
	Gen:T-01 アロアリュー(820) = ツキカゲ(950) + ライコーン(680)
	Gen:T-01 アロアリュー(820) = ダリザード(1140) + パピテフ(490)
	Gen:T-01 アロアリュー(820) = ダリザード(1140) + アズレーン(500)
	Gen:T-01 アロアリュー(820) = ダリザード(1120) + ニャンギマリ(510)
	Gen:T-01 アロアリュー(820) = ダリザード(1120) + キャプペン(520)
	Gen:T-01 アロアリュー(820) = ソルレイス(1150) + ヒエティ(480)
	Gen:T-01 アロアリュー(820) = ソルレイス(1150) + パピテフ(490)
	Gen:T-01 アロアリュー(820) = スナペント(550) + マスクロウ(1080)
	Gen:T-01 アロアリュー(820) = スナペント(550) + シャーキッド(1090)
	Gen:T-01 アロアリュー(820) = シロカバネ(620) + ヤミトバリ(1010)
	Gen:T-01 アロアリュー(820) = シロカバネ(620) + フェザーロ(1020)
	Gen:T-01 アロアリュー(820) = シルフィア(540) + シャーマンダー(1100)
	Gen:T-01 アロアリュー(820) = シルフィア(540) + シャーキッド(1090)
	Gen:T-01 アロアリュー(820) = シルティア(530) + ミステリア(1110)
	Gen:T-01 アロアリュー(820) = シルティア(530) + シャーマンダー(1100)
	Gen:T-01 アロアリュー(820) = シルキーヌ(450) + ルナティ(1180)
	Gen:T-01 アロアリュー(820) = シルキーヌ(450) + メリポップ(1190)
	Gen:T-01 アロアリュー(820) = シラヌイ(830) + ビリビリリュー(810)
	Gen:T-01 アロアリュー(820) = シラヌイ(830) + オコチョ(800)
	Gen:T-01 アロアリュー(820) = シャーマンダー(1100) + シルフィア(540)
	Gen:T-01 アロアリュー(820) = シャーマンダー(1100) + シルティア(530)
	Gen:T-01 アロアリュー(820) = シャーキッド(1090) + スナペント(550)
	Gen:T-01 アロアリュー(820) = シャーキッド(1090) + シルフィア(540)
	Gen:T-01 アロアリュー(820) = シーペント(560) + マスクロウ(1080)
	Gen:T-01 アロアリュー(820) = シーペント(560) + ビーナイト(1070)
	Gen:T-01 アロアリュー(820) = サンドロ(1000) + ツジギリ(640)
	Gen:T-01 アロアリュー(820) = ゴリレイジ(1040) + ヘルゴート(590)
	Gen:T-01 アロアリュー(820) = ゴクエンオ(710) + ベリゴート(930)
	Gen:T-01 アロアリュー(820) = ゴクエンオ(710) + ツノガミ(920)
	Gen:T-01 アロアリュー(820) = クレメーオ(700) + ラブマンダー(940)
	Gen:T-01 アロアリュー(820) = クレメーオ(700) + ベリゴート(930)
	Gen:T-01 アロアリュー(820) = カバネドリ(660) + ムラクモ(980)
	Gen:T-01 アロアリュー(820) = ガウルフ(1060) + アビスゴート(580)
	Gen:T-01 アロアリュー(820) = ガウルフ(1060) + アヌビス(570)
	Gen:T-01 アロアリュー(820) = ヴィオレッタ(1050) + ヘルゴート(590)
	Gen:T-01 アロアリュー(820) = ヴィオレッタ(1050) + アビスゴート(580)
	Gen:T-01 アロアリュー(820) = イノボウ(1130) + ニャンギマリ(510)
	Gen:T-01 アロアリュー(820) = イノボウ(1130) + アズレーン(500)
	Gen:T-01 アロアリュー(820) = イヌズマ(740) + メルパカ(890)
	Gen:T-01 アロアリュー(820) = イヌズマ(740) + トドドドン(895)
	Gen:T-01 アロアリュー(820) = イヌズマ(740) + ツノガミ(900)
	Gen:T-01 アロアリュー(820) = アロアリュー(820) + ビリビリリュー(810)
	Gen:T-01 アロアリュー(820) = アロアリュー(820) + アロアリュー(820)
	Gen:T-01 アロアリュー(820) = アルパオー(470) + フォレーナ(1160)
	Gen:T-01 アロアリュー(820) = アルパオー(440) + メリポップ(1190)
	Gen:T-01 アロアリュー(820) = アビスゴート(580) + ガウルフ(1060)
	Gen:T-01 アロアリュー(820) = アビスゴート(580) + ヴィオレッタ(1050)
	Gen:T-01 アロアリュー(820) = アズレーン(500) + ダリザード(1140)
	Gen:T-01 アロアリュー(820) = アズレーン(500) + イノボウ(1130)
	Gen:T-01 アルパオー(470) = ルミカイト(870) + ベイントール(70)
	Gen:T-01 アルパオー(470) = ラブラドン(860) + セイントール(80)
	Gen:T-01 アルパオー(470) = ラブラドン(840) + グレイシャドウ(100)
	Gen:T-01 アルパオー(470) = ライコーン(680) + デスティング(260)
	Gen:T-01 アルパオー(470) = メルパカ(890) + スザク(50)
	Gen:T-01 アルパオー(470) = ミルカルビ(910) + シヴァ(30)
	Gen:T-01 アルパオー(470) = ヘルゴート(590) + フェスキー(350)
	Gen:T-01 アルパオー(470) = ベリゴート(930) + ボルカイザー(10)
	Gen:T-01 アルパオー(470) = ブルフェルノ(790) + ジオラーヴァ(150)
	Gen:T-01 アルパオー(470) = ビリビリリュー(810) + ツンドラー(130)
	Gen:T-01 アルパオー(470) = ヒエティ(480) + ヒエティ(460)
	Gen:T-01 アルパオー(470) = ヒエティ(460) + ヒエティ(480)
	Gen:T-01 アルパオー(470) = ニャンバット(750) + ヘルガルダ(190)
	Gen:T-01 アルパオー(470) = ニャンギマリ(510) + ササゾー(430)
	Gen:T-01 アルパオー(470) = ドリタス(850) + ジェットラン(90)
	Gen:T-01 アルパオー(470) = トドドドン(895) + スザク(50)
	Gen:T-01 アルパオー(470) = ツララジカ(880) + ゼノグリフ(60)
	Gen:T-01 アルパオー(470) = ツジギリ(640) + グランモス(300)
	Gen:T-01 アルパオー(470) = スナペント(550) + ササゾー(390)
	Gen:T-01 アルパオー(470) = シロカバネ(620) + ボルカノン(320)
	Gen:T-01 アルパオー(470) = シロカバネ(620) + アグニドラ(315)
	Gen:T-01 アルパオー(470) = シルティア(530) + ドンモップ(410)
	Gen:T-01 アルパオー(470) = シルキーヌ(450) + パピテフ(490)
	Gen:T-01 アルパオー(470) = シーペント(560) + イグニクス(380)
	Gen:T-01 アルパオー(470) = ゴクエンオ(710) + ボルカノン(230)
	Gen:T-01 アルパオー(470) = ゴクエンオ(670) + パリピドン(270)
	Gen:T-01 アルパオー(470) = クレメーオ(700) + サラブレイズ(240)
	Gen:T-01 アルパオー(470) = カバネドリ(660) + ペコドン(280)
	Gen:T-01 アルパオー(470) = イヌズマ(740) + エレパンダ(200)
	Gen:T-01 アルパオー(470) = アロアリュー(820) + グレイシャル(120)
	Gen:T-01 アルパオー(470) = アルパオー(470) + アルパオー(470)
	Gen:T-01 アルパオー(470) = アルパオー(440) + アズレーン(500)
	Gen:T-01 アルパオー(470) = アビスゴート(580) + サラブレイズ(360)
	Gen:T-01 アルパオー(470) = アズレーン(500) + アルパオー(440)
	Gen:T-01 アルパオー(440) = ルミカイト(870) + ボルカイザー(10)
	Gen:T-01 アルパオー(440) = ライコーン(680) + エレパンダ(200)
	Gen:T-01 アルパオー(440) = ヘルゴート(590) + ブリザモス(290)
	Gen:T-01 アルパオー(440) = ブルフェルノ(790) + ジェットラン(90)
	Gen:T-01 アルパオー(440) = フラリーナ(780) + グレイシャドウ(100)
	Gen:T-01 アルパオー(440) = フブキツネ(760) + グレイシャル(120)
	Gen:T-01 アルパオー(440) = ビリビリリュー(810) + ベイントール(70)
	Gen:T-01 アルパオー(440) = ヒエティ(460) + ホークウィン(420)
	Gen:T-01 アルパオー(440) = ニャンバット(750) + ツンドラー(130)
	Gen:T-01 アルパオー(440) = ニャンギマリ(510) + ホルス(370)
	Gen:T-01 アルパオー(440) = ドリタス(850) + シヴァ(30)
	Gen:T-01 アルパオー(440) = ツジギリ(640) + サラブレイズ(240)
	Gen:T-01 アルパオー(440) = スナペント(550) + クインビーナ(330)
	Gen:T-01 アルパオー(440) = シロカバネ(620) + デスティング(260)
	Gen:T-01 アルパオー(440) = シルフィア(540) + グラクレス(340)
	Gen:T-01 アルパオー(440) = シルティア(530) + フェスキー(350)
	Gen:T-01 アルパオー(440) = シルキーヌ(450) + ササゾー(430)
	Gen:T-01 アルパオー(440) = シラヌイ(830) + スザク(50)
	Gen:T-01 アルパオー(440) = シーペント(560) + ボルカノン(320)
	Gen:T-01 アルパオー(440) = シーペント(560) + アグニドラ(315)
	Gen:T-01 アルパオー(440) = ゴクエンオ(670) + リリクイン(210)
	Gen:T-01 アルパオー(440) = カバネドリ(660) + ライバード(220)
	Gen:T-01 アルパオー(440) = イヌズマ(740) + ボルゼクス(140)
	Gen:T-01 アルパオー(440) = アロアリュー(820) + ゼノグリフ(60)
	Gen:T-01 アルパオー(440) = アルパオー(470) + ドンモップ(410)
	Gen:T-01 アルパオー(440) = アルパオー(440) + アルパオー(440)
	Gen:T-01 アルパオー(440) = アビスゴート(580) + グランモス(300)
	Gen:T-01 アルパオー(440) = アズレーン(500) + イグニクス(380)
	Gen:T-01 アビスゴート(580) = ルミカイト(870) + ブリザモス(290)
	Gen:T-01 アビスゴート(580) = ラブラドン(860) + グランモス(300)
	Gen:T-01 アビスゴート(580) = ラブラドン(840) + ボルカノン(320)
	Gen:T-01 アビスゴート(580) = ラブラドン(840) + アグニドラ(315)
	Gen:T-01 アビスゴート(580) = ラブマンダー(940) + ライバード(220)
	Gen:T-01 アビスゴート(580) = ライコーン(680) + ヒエティ(480)
	Gen:T-01 アビスゴート(580) = ヤミトバリ(1010) + ジオラーヴァ(150)
	Gen:T-01 アビスゴート(580) = メルパカ(890) + パリピドン(270)
	Gen:T-01 アビスゴート(580) = ミルカルビ(910) + リリクイン(250)
	Gen:T-01 アビスゴート(580) = ミステリア(1110) + スザク(50)
	Gen:T-01 アビスゴート(580) = マスクロウ(1080) + セイントール(80)
	Gen:T-01 アビスゴート(580) = ヘルゴート(590) + アヌビス(570)
	Gen:T-01 アビスゴート(580) = ベリゴート(930) + ボルカノン(230)
	Gen:T-01 アビスゴート(580) = ブルフェルノ(790) + ホルス(370)
	Gen:T-01 アビスゴート(580) = フラリーナ(780) + イグニクス(380)
	Gen:T-01 アビスゴート(580) = フェザーロ(1020) + ボルゼクス(140)
	Gen:T-01 アビスゴート(580) = ビリビリリュー(810) + フェスキー(350)
	Gen:T-01 アビスゴート(580) = ヒノコジカ(1155) + ボルカイザー(10)
	Gen:T-01 アビスゴート(580) = ヒエティ(480) + ライコーン(680)
	Gen:T-01 アビスゴート(580) = ヒエティ(460) + クレメーオ(700)
